"","Country","Category","Year","n_3","n_2","n_1","n_0"
"3141","portugal","Tax",1999,0,0,0,0
"3142","portugal","Tax",2000,0,0,0,0
"3143","portugal","Tax",2001,1,0,0,0
"3144","portugal","Tax",2002,1,1,0,0
"3145","portugal","Tax",2003,1,1,1,0
"3146","portugal","Tax",2004,1,1,1,1
"3147","portugal","Tax",2005,2,1,1,0
"3148","portugal","Tax",2006,2,2,0,0
"3149","portugal","Tax",2007,2,1,1,0
"3150","portugal","Tax",2008,2,1,1,1
"3151","portugal","Tax",2009,4,2,1,0
"3152","portugal","Tax",2010,5,4,1,0
"3153","portugal","Tax",2011,5,4,3,1
"3154","portugal","Tax",2012,4,4,4,2
"3155","portugal","Tax",2013,4,4,3,1
"3156","portugal","Tax",2014,5,3,1,0
"3157","portugal","Tax",2015,4,2,0,0
"3158","portugal","Tax",2016,3,1,1,0
"3159","portugal","Tax",2017,2,2,1,1
"3160","portugal","Tax",2018,2,2,2,0
"3161","portugal","Tax",2019,2,2,1,1
"3162","portugal","Tax",2020,3,1,1,0
"3163","portugal","Tax",2021,3,2,0,0
"3164","portugal","Tax",2022,3,2,1,0
"3165","portugal","Tax",2023,2,2,2,1
"3166","portugal","Tax",2024,2,2,2,1
"3167","portugal","Tax",2025,2,2,1,0
"3168","portugal","Tax",2026,2,1,0,0
"3169","portugal","FA",1990,1,NA,NA,NA
"3170","portugal","FA",1991,1,1,NA,NA
"3171","portugal","Other",2027,2,1,NA,NA
"3172","portugal","Tax",2027,1,NA,NA,NA
"3173","portugal","Other",2028,1,NA,NA,NA
"3174","romania","Audit",1992,1,0,0,0
"3175","romania","Audit",1993,1,1,0,0
"3176","romania","Audit",1994,1,1,1,0
"3177","romania","Audit",1995,1,1,1,1
"3178","romania","Audit",1996,1,1,1,0
"3179","romania","Audit",1997,1,1,0,0
"3180","romania","Audit",1998,1,0,0,0
"3181","romania","Audit",1999,0,0,0,0
"3182","romania","Audit",2000,0,0,0,0
"3183","romania","Audit",2001,0,0,0,0
"3184","romania","Audit",2002,0,0,0,0
"3185","romania","Audit",2003,0,0,0,0
"3186","romania","Audit",2004,0,0,0,0
"3187","romania","Audit",2005,1,0,0,0
"3188","romania","Audit",2006,1,1,0,0
"3189","romania","Audit",2007,1,1,1,0
"3190","romania","Audit",2008,1,1,1,1
"3191","romania","Audit",2009,1,1,1,0
"3192","romania","Audit",2010,1,1,0,0
"3193","romania","Audit",2011,1,0,0,0
"3194","romania","Audit",2012,0,0,0,0
"3195","romania","Audit",2013,2,0,0,0
"3196","romania","Audit",2014,2,2,0,0
"3197","romania","Audit",2015,2,2,2,0
"3198","romania","Audit",2016,2,2,2,2
"3199","romania","Audit",2017,2,2,2,0
"3200","romania","Audit",2018,2,2,0,0
"3201","romania","Audit",2019,2,0,0,0
"3202","romania","Audit",2020,0,0,0,0
"3203","romania","Audit",2021,0,0,0,0
"3204","romania","Audit",2022,0,0,0,0
"3205","romania","Audit",2023,0,0,0,0
"3206","romania","Audit",2024,0,0,0,0
"3207","romania","Audit",2025,0,0,0,0
"3208","romania","Audit",2026,0,0,0,0
"3209","romania","FA",1992,1,1,0,0
"3210","romania","FA",1993,1,1,1,0
"3211","romania","FA",1994,1,1,1,1
"3212","romania","FA",1995,1,1,1,0
"3213","romania","FA",1996,3,1,0,0
"3214","romania","FA",1997,3,2,0,0
"3215","romania","FA",1998,3,2,2,0
"3216","romania","FA",1999,3,3,2,2
"3217","romania","FA",2000,3,3,3,0
"3218","romania","FA",2001,3,3,1,1
"3219","romania","FA",2002,3,1,1,0
"3220","romania","FA",2003,2,1,0,0
"3221","romania","FA",2004,6,1,0,0
"3222","romania","FA",2005,6,5,1,0
"3223","romania","FA",2006,7,6,5,1
"3224","romania","FA",2007,7,7,6,4
"3225","romania","FA",2008,7,7,6,1
"3226","romania","FA",2009,10,6,2,1
"3227","romania","FA",2010,12,5,1,0
"3228","romania","FA",2011,9,7,3,0
"3229","romania","FA",2012,10,7,6,3
"3230","romania","FA",2013,9,9,7,3
"3231","romania","FA",2014,9,9,6,1
"3232","romania","FA",2015,11,6,3,2
"3233","romania","FA",2016,9,5,2,0
"3234","romania","FA",2017,7,5,2,0
"3235","romania","FA",2018,6,4,3,2
"3236","romania","FA",2019,4,4,4,1
"3237","romania","FA",2020,5,4,2,1
"3238","romania","FA",2021,5,3,1,0
"3239","romania","FA",2022,3,2,1,0
"3240","romania","FA",2023,2,1,1,1
"3241","romania","FA",2024,1,1,1,0
"3242","romania","FA",2025,1,1,0,0
"3243","romania","FA",2026,1,0,0,0
"3244","romania","Other",1992,0,0,0,0
"3245","romania","Other",1993,0,0,0,0
"3246","romania","Other",1994,0,0,0,0
"3247","romania","Other",1995,0,0,0,0
"3248","romania","Other",1996,0,0,0,0
"3249","romania","Other",1997,0,0,0,0
"3250","romania","Other",1998,0,0,0,0
"3251","romania","Other",1999,0,0,0,0
"3252","romania","Other",2000,0,0,0,0
"3253","romania","Other",2001,0,0,0,0
"3254","romania","Other",2002,1,0,0,0
"3255","romania","Other",2003,1,1,0,0
"3256","romania","Other",2004,6,1,1,0
"3257","romania","Other",2005,6,6,1,1
"3258","romania","Other",2006,7,6,6,0
"3259","romania","Other",2007,7,7,5,5
"3260","romania","Other",2008,7,6,6,0
"3261","romania","Other",2009,6,6,1,1
"3262","romania","Other",2010,6,1,1,0
"3263","romania","Other",2011,1,1,0,0
"3264","romania","Other",2012,1,0,0,0
"3265","romania","Other",2013,2,0,0,0
"3266","romania","Other",2014,2,2,0,0
"3267","romania","Other",2015,4,2,2,0
"3268","romania","Other",2016,5,4,2,2
"3269","romania","Other",2017,5,5,4,0
"3270","romania","Other",2018,5,5,3,2
"3271","romania","Other",2019,6,3,3,1
"3272","romania","Other",2020,4,4,1,0
"3273","romania","Other",2021,5,2,1,0
"3274","romania","Other",2022,4,2,1,1
"3275","romania","Other",2023,3,3,2,0
"3276","romania","Other",2024,3,3,2,1
"3277","romania","Other",2025,3,2,2,1
"3278","romania","Other",2026,2,2,1,0
"3279","romania","Tax",1992,1,0,0,0
"3280","romania","Tax",1993,1,1,0,0
"3281","romania","Tax",1994,1,1,1,0
"3282","romania","Tax",1995,1,1,1,1
"3283","romania","Tax",1996,1,1,1,0
"3284","romania","Tax",1997,1,1,0,0
"3285","romania","Tax",1998,2,0,0,0
"3286","romania","Tax",1999,1,1,0,0
"3287","romania","Tax",2000,1,1,1,0
"3288","romania","Tax",2001,1,1,1,1
"3289","romania","Tax",2002,2,1,1,0
"3290","romania","Tax",2003,2,2,0,0
"3291","romania","Tax",2004,2,1,1,0
"3292","romania","Tax",2005,2,1,1,1
"3293","romania","Tax",2006,3,2,1,0
"3294","romania","Tax",2007,3,3,1,0
"3295","romania","Tax",2008,3,2,2,1
"3296","romania","Tax",2009,3,2,2,1
"3297","romania","Tax",2010,3,3,1,0
"3298","romania","Tax",2011,3,2,1,0
"3299","romania","Tax",2012,2,1,1,1
"3300","romania","Tax",2013,1,1,1,0
"3301","romania","Tax",2014,2,1,0,0
"3302","romania","Tax",2015,2,1,0,0
"3303","romania","Tax",2016,2,1,1,0
"3304","romania","Tax",2017,2,2,1,1
"3305","romania","Tax",2018,2,2,2,0
"3306","romania","Tax",2019,2,2,1,1
"3307","romania","Tax",2020,3,1,1,0
"3308","romania","Tax",2021,3,2,0,0
"3309","romania","Tax",2022,3,2,1,0
"3310","romania","Tax",2023,2,2,2,1
"3311","romania","Tax",2024,2,2,2,1
"3312","romania","Tax",2025,2,2,1,0
"3313","romania","Tax",2026,2,1,0,0
"3314","romania","FA",1991,1,NA,NA,NA
"3315","romania","Other",2027,2,1,NA,NA
"3316","romania","Tax",2027,1,NA,NA,NA
"3317","romania","Other",2028,1,NA,NA,NA
"3318","slovakia","Audit",1992,0,0,0,0
"3319","slovakia","Audit",1993,0,0,0,0
"3320","slovakia","Audit",1994,0,0,0,0
"3321","slovakia","Audit",1995,1,0,0,0
"3322","slovakia","Audit",1996,1,1,0,0
"3323","slovakia","Audit",1997,1,1,1,0
"3324","slovakia","Audit",1998,1,1,1,1
"3325","slovakia","Audit",1999,1,1,1,0
"3326","slovakia","Audit",2000,1,1,0,0
"3327","slovakia","Audit",2001,1,0,0,0
"3328","slovakia","Audit",2002,0,0,0,0
"3329","slovakia","Audit",2003,0,0,0,0
"3330","slovakia","Audit",2004,0,0,0,0
"3331","slovakia","Audit",2005,1,0,0,0
"3332","slovakia","Audit",2006,1,1,0,0
"3333","slovakia","Audit",2007,1,1,1,0
"3334","slovakia","Audit",2008,1,1,1,1
"3335","slovakia","Audit",2009,1,1,1,0
"3336","slovakia","Audit",2010,1,1,0,0
"3337","slovakia","Audit",2011,1,0,0,0
"3338","slovakia","Audit",2012,0,0,0,0
"3339","slovakia","Audit",2013,2,0,0,0
"3340","slovakia","Audit",2014,2,2,0,0
"3341","slovakia","Audit",2015,2,2,2,0
"3342","slovakia","Audit",2016,2,2,2,2
"3343","slovakia","Audit",2017,2,2,2,0
"3344","slovakia","Audit",2018,2,2,0,0
"3345","slovakia","Audit",2019,2,0,0,0
"3346","slovakia","Audit",2020,0,0,0,0
"3347","slovakia","Audit",2021,0,0,0,0
"3348","slovakia","Audit",2022,0,0,0,0
"3349","slovakia","Audit",2023,0,0,0,0
"3350","slovakia","Audit",2024,0,0,0,0
"3351","slovakia","Audit",2025,0,0,0,0
"3352","slovakia","Audit",2026,0,0,0,0
"3353","slovakia","FA",1992,0,0,0,0
"3354","slovakia","FA",1993,0,0,0,0
"3355","slovakia","FA",1994,0,0,0,0
"3356","slovakia","FA",1995,0,0,0,0
"3357","slovakia","FA",1996,0,0,0,0
"3358","slovakia","FA",1997,0,0,0,0
"3359","slovakia","FA",1998,0,0,0,0
"3360","slovakia","FA",1999,0,0,0,0
"3361","slovakia","FA",2000,1,0,0,0
"3362","slovakia","FA",2001,1,1,0,0
"3363","slovakia","FA",2002,2,1,1,0
"3364","slovakia","FA",2003,4,2,1,1
"3365","slovakia","FA",2004,7,4,2,0
"3366","slovakia","FA",2005,8,7,3,1
"3367","slovakia","FA",2006,11,7,6,2
"3368","slovakia","FA",2007,10,10,6,3
"3369","slovakia","FA",2008,10,9,7,1
"3370","slovakia","FA",2009,10,7,4,3
"3371","slovakia","FA",2010,11,5,3,0
"3372","slovakia","FA",2011,9,7,1,0
"3373","slovakia","FA",2012,10,5,4,1
"3374","slovakia","FA",2013,7,7,5,3
"3375","slovakia","FA",2014,7,7,6,1
"3376","slovakia","FA",2015,9,6,3,2
"3377","slovakia","FA",2016,9,5,2,0
"3378","slovakia","FA",2017,7,5,2,0
"3379","slovakia","FA",2018,6,4,3,2
"3380","slovakia","FA",2019,4,4,4,1
"3381","slovakia","FA",2020,5,4,2,1
"3382","slovakia","FA",2021,5,3,1,0
"3383","slovakia","FA",2022,3,2,1,0
"3384","slovakia","FA",2023,2,1,1,1
"3385","slovakia","FA",2024,1,1,1,0
"3386","slovakia","FA",2025,1,1,0,0
"3387","slovakia","FA",2026,1,0,0,0
"3388","slovakia","Other",1992,0,0,0,0
"3389","slovakia","Other",1993,0,0,0,0
"3390","slovakia","Other",1994,0,0,0,0
"3391","slovakia","Other",1995,0,0,0,0
"3392","slovakia","Other",1996,0,0,0,0
"3393","slovakia","Other",1997,0,0,0,0
"3394","slovakia","Other",1998,0,0,0,0
"3395","slovakia","Other",1999,0,0,0,0
"3396","slovakia","Other",2000,0,0,0,0
"3397","slovakia","Other",2001,1,0,0,0
"3398","slovakia","Other",2002,3,1,0,0
"3399","slovakia","Other",2003,4,3,1,0
"3400","slovakia","Other",2004,6,4,3,1
"3401","slovakia","Other",2005,6,6,4,2
"3402","slovakia","Other",2006,7,6,5,1
"3403","slovakia","Other",2007,7,6,3,2
"3404","slovakia","Other",2008,6,4,3,0
"3405","slovakia","Other",2009,4,3,1,1
"3406","slovakia","Other",2010,3,1,1,0
"3407","slovakia","Other",2011,1,1,0,0
"3408","slovakia","Other",2012,1,0,0,0
"3409","slovakia","Other",2013,2,0,0,0
"3410","slovakia","Other",2014,2,2,0,0
"3411","slovakia","Other",2015,4,2,2,0
"3412","slovakia","Other",2016,5,4,2,2
"3413","slovakia","Other",2017,5,5,4,0
"3414","slovakia","Other",2018,5,5,3,2
"3415","slovakia","Other",2019,6,3,3,1
"3416","slovakia","Other",2020,4,4,1,0
"3417","slovakia","Other",2021,5,2,1,0
"3418","slovakia","Other",2022,4,2,1,1
"3419","slovakia","Other",2023,3,3,2,0
"3420","slovakia","Other",2024,3,3,2,1
"3421","slovakia","Other",2025,3,2,2,1
"3422","slovakia","Other",2026,2,2,1,0
"3423","slovakia","Tax",1992,1,1,0,0
"3424","slovakia","Tax",1993,1,1,1,0
"3425","slovakia","Tax",1994,1,1,1,1
"3426","slovakia","Tax",1995,1,1,1,0
"3427","slovakia","Tax",1996,1,1,0,0
"3428","slovakia","Tax",1997,2,0,0,0
"3429","slovakia","Tax",1998,1,1,0,0
"3430","slovakia","Tax",1999,2,1,1,0
"3431","slovakia","Tax",2000,2,2,1,1
"3432","slovakia","Tax",2001,3,2,2,0
"3433","slovakia","Tax",2002,3,3,1,1
"3434","slovakia","Tax",2003,3,2,2,0
"3435","slovakia","Tax",2004,3,2,1,1
"3436","slovakia","Tax",2005,4,2,1,0
"3437","slovakia","Tax",2006,3,3,1,0
"3438","slovakia","Tax",2007,3,2,2,1
"3439","slovakia","Tax",2008,2,2,2,1
"3440","slovakia","Tax",2009,3,2,1,0
"3441","slovakia","Tax",2010,4,2,0,0
"3442","slovakia","Tax",2011,4,2,1,0
"3443","slovakia","Tax",2012,3,3,2,1
"3444","slovakia","Tax",2013,3,3,3,1
"3445","slovakia","Tax",2014,4,3,2,1
"3446","slovakia","Tax",2015,5,3,1,0
"3447","slovakia","Tax",2016,5,3,1,0
"3448","slovakia","Tax",2017,4,3,2,1
"3449","slovakia","Tax",2018,3,3,3,1
"3450","slovakia","Tax",2019,3,3,2,1
"3451","slovakia","Tax",2020,4,2,1,0
"3452","slovakia","Tax",2021,4,2,0,0
"3453","slovakia","Tax",2022,3,2,1,0
"3454","slovakia","Tax",2023,2,2,2,1
"3455","slovakia","Tax",2024,2,2,2,1
"3456","slovakia","Tax",2025,2,2,1,0
"3457","slovakia","Tax",2026,2,1,0,0
"3458","slovakia","Tax",1991,1,NA,NA,NA
"3459","slovakia","Other",2027,2,1,NA,NA
"3460","slovakia","Tax",2027,1,NA,NA,NA
"3461","slovakia","Other",2028,1,NA,NA,NA
"3462","slovenia","Audit",1992,0,0,0,0
"3463","slovenia","Audit",1993,0,0,0,0
"3464","slovenia","Audit",1994,0,0,0,0
"3465","slovenia","Audit",1995,0,0,0,0
"3466","slovenia","Audit",1996,0,0,0,0
"3467","slovenia","Audit",1997,0,0,0,0
"3468","slovenia","Audit",1998,0,0,0,0
"3469","slovenia","Audit",1999,0,0,0,0
"3470","slovenia","Audit",2000,0,0,0,0
"3471","slovenia","Audit",2001,0,0,0,0
"3472","slovenia","Audit",2002,0,0,0,0
"3473","slovenia","Audit",2003,0,0,0,0
"3474","slovenia","Audit",2004,0,0,0,0
"3475","slovenia","Audit",2005,1,0,0,0
"3476","slovenia","Audit",2006,1,1,0,0
"3477","slovenia","Audit",2007,1,1,1,0
"3478","slovenia","Audit",2008,1,1,1,1
"3479","slovenia","Audit",2009,1,1,1,0
"3480","slovenia","Audit",2010,1,1,0,0
"3481","slovenia","Audit",2011,1,0,0,0
"3482","slovenia","Audit",2012,0,0,0,0
"3483","slovenia","Audit",2013,2,0,0,0
"3484","slovenia","Audit",2014,2,2,0,0
"3485","slovenia","Audit",2015,2,2,2,0
"3486","slovenia","Audit",2016,2,2,2,2
"3487","slovenia","Audit",2017,2,2,2,0
"3488","slovenia","Audit",2018,2,2,0,0
"3489","slovenia","Audit",2019,2,0,0,0
"3490","slovenia","Audit",2020,0,0,0,0
"3491","slovenia","Audit",2021,0,0,0,0
"3492","slovenia","Audit",2022,0,0,0,0
"3493","slovenia","Audit",2023,0,0,0,0
"3494","slovenia","Audit",2024,0,0,0,0
"3495","slovenia","Audit",2025,0,0,0,0
"3496","slovenia","Audit",2026,0,0,0,0
"3497","slovenia","FA",1992,1,1,0,0
"3498","slovenia","FA",1993,1,1,1,0
"3499","slovenia","FA",1994,1,1,1,1
"3500","slovenia","FA",1995,1,1,1,0
"3501","slovenia","FA",1996,1,1,0,0
"3502","slovenia","FA",1997,1,0,0,0
"3503","slovenia","FA",1998,0,0,0,0
"3504","slovenia","FA",1999,1,0,0,0
"3505","slovenia","FA",2000,1,1,0,0
"3506","slovenia","FA",2001,1,1,1,0
"3507","slovenia","FA",2002,4,1,1,1
"3508","slovenia","FA",2003,6,4,1,0
"3509","slovenia","FA",2004,10,6,3,0
"3510","slovenia","FA",2005,11,9,5,3
"3511","slovenia","FA",2006,11,10,9,2
"3512","slovenia","FA",2007,11,11,7,4
"3513","slovenia","FA",2008,11,8,6,1
"3514","slovenia","FA",2009,9,6,2,1
"3515","slovenia","FA",2010,10,3,1,0
"3516","slovenia","FA",2011,7,5,1,0
"3517","slovenia","FA",2012,8,5,4,1
"3518","slovenia","FA",2013,8,7,5,3
"3519","slovenia","FA",2014,8,8,6,1
"3520","slovenia","FA",2015,10,7,4,2
"3521","slovenia","FA",2016,10,6,3,1
"3522","slovenia","FA",2017,8,6,3,0
"3523","slovenia","FA",2018,7,5,3,2
"3524","slovenia","FA",2019,5,4,4,1
"3525","slovenia","FA",2020,5,4,2,1
"3526","slovenia","FA",2021,5,3,1,0
"3527","slovenia","FA",2022,3,2,1,0
"3528","slovenia","FA",2023,2,1,1,1
"3529","slovenia","FA",2024,1,1,1,0
"3530","slovenia","FA",2025,1,1,0,0
"3531","slovenia","FA",2026,1,0,0,0
"3532","slovenia","Other",1992,0,0,0,0
"3533","slovenia","Other",1993,0,0,0,0
"3534","slovenia","Other",1994,0,0,0,0
"3535","slovenia","Other",1995,0,0,0,0
"3536","slovenia","Other",1996,0,0,0,0
"3537","slovenia","Other",1997,0,0,0,0
"3538","slovenia","Other",1998,0,0,0,0
"3539","slovenia","Other",1999,0,0,0,0
"3540","slovenia","Other",2000,0,0,0,0
"3541","slovenia","Other",2001,2,0,0,0
"3542","slovenia","Other",2002,3,2,0,0
"3543","slovenia","Other",2003,4,3,2,0
"3544","slovenia","Other",2004,6,4,3,2
"3545","slovenia","Other",2005,6,6,4,1
"3546","slovenia","Other",2006,7,6,4,1
"3547","slovenia","Other",2007,7,5,3,2
"3548","slovenia","Other",2008,5,4,3,0
"3549","slovenia","Other",2009,4,3,1,1
"3550","slovenia","Other",2010,3,1,1,0
"3551","slovenia","Other",2011,1,1,0,0
"3552","slovenia","Other",2012,1,0,0,0
"3553","slovenia","Other",2013,2,0,0,0
"3554","slovenia","Other",2014,2,2,0,0
"3555","slovenia","Other",2015,4,2,2,0
"3556","slovenia","Other",2016,5,4,2,2
"3557","slovenia","Other",2017,5,5,4,0
"3558","slovenia","Other",2018,5,5,3,2
"3559","slovenia","Other",2019,6,3,3,1
"3560","slovenia","Other",2020,4,4,1,0
"3561","slovenia","Other",2021,5,2,1,0
"3562","slovenia","Other",2022,4,2,1,1
"3563","slovenia","Other",2023,3,3,2,0
"3564","slovenia","Other",2024,3,3,2,1
"3565","slovenia","Other",2025,3,2,2,1
"3566","slovenia","Other",2026,2,2,1,0
"3567","slovenia","Tax",1992,0,0,0,0
"3568","slovenia","Tax",1993,0,0,0,0
"3569","slovenia","Tax",1994,1,0,0,0
"3570","slovenia","Tax",1995,1,1,0,0
"3571","slovenia","Tax",1996,1,1,1,0
"3572","slovenia","Tax",1997,1,1,1,1
"3573","slovenia","Tax",1998,1,1,1,0
"3574","slovenia","Tax",1999,1,1,0,0
"3575","slovenia","Tax",2000,1,0,0,0
"3576","slovenia","Tax",2001,0,0,0,0
"3577","slovenia","Tax",2002,0,0,0,0
"3578","slovenia","Tax",2003,0,0,0,0
"3579","slovenia","Tax",2004,2,0,0,0
"3580","slovenia","Tax",2005,3,2,0,0
"3581","slovenia","Tax",2006,3,3,2,0
"3582","slovenia","Tax",2007,3,3,3,2
"3583","slovenia","Tax",2008,3,3,3,1
"3584","slovenia","Tax",2009,4,3,1,0
"3585","slovenia","Tax",2010,4,2,0,0
"3586","slovenia","Tax",2011,2,1,1,0
"3587","slovenia","Tax",2012,1,1,1,1
"3588","slovenia","Tax",2013,1,1,1,0
"3589","slovenia","Tax",2014,2,1,0,0
"3590","slovenia","Tax",2015,2,1,0,0
"3591","slovenia","Tax",2016,2,1,1,0
"3592","slovenia","Tax",2017,2,2,1,1
"3593","slovenia","Tax",2018,2,2,2,0
"3594","slovenia","Tax",2019,2,2,1,1
"3595","slovenia","Tax",2020,3,1,1,0
"3596","slovenia","Tax",2021,3,2,0,0
"3597","slovenia","Tax",2022,3,2,1,0
"3598","slovenia","Tax",2023,2,2,2,1
"3599","slovenia","Tax",2024,2,2,2,1
"3600","slovenia","Tax",2025,2,2,1,0
"3601","slovenia","Tax",2026,2,1,0,0
"3602","slovenia","FA",1991,1,NA,NA,NA
"3603","slovenia","Other",2027,2,1,NA,NA
"3604","slovenia","Tax",2027,1,NA,NA,NA
"3605","slovenia","Other",2028,1,NA,NA,NA
"3606","spain","Audit",1992,1,0,0,0
"3607","spain","Audit",1993,1,1,0,0
"3608","spain","Audit",1994,1,1,1,0
"3609","spain","Audit",1995,1,1,1,1
"3610","spain","Audit",1996,1,1,1,0
"3611","spain","Audit",1997,1,1,0,0
"3612","spain","Audit",1998,1,0,0,0
"3613","spain","Audit",1999,0,0,0,0
"3614","spain","Audit",2000,0,0,0,0
"3615","spain","Audit",2001,0,0,0,0
"3616","spain","Audit",2002,0,0,0,0
"3617","spain","Audit",2003,0,0,0,0
"3618","spain","Audit",2004,0,0,0,0
"3619","spain","Audit",2005,1,0,0,0
"3620","spain","Audit",2006,1,1,0,0
"3621","spain","Audit",2007,1,1,1,0
"3622","spain","Audit",2008,1,1,1,1
"3623","spain","Audit",2009,1,1,1,0
"3624","spain","Audit",2010,1,1,0,0
"3625","spain","Audit",2011,1,0,0,0
"3626","spain","Audit",2012,0,0,0,0
"3627","spain","Audit",2013,2,0,0,0
"3628","spain","Audit",2014,2,2,0,0
"3629","spain","Audit",2015,2,2,2,0
"3630","spain","Audit",2016,2,2,2,2
"3631","spain","Audit",2017,2,2,2,0
"3632","spain","Audit",2018,2,2,0,0
"3633","spain","Audit",2019,2,0,0,0
"3634","spain","Audit",2020,0,0,0,0
"3635","spain","Audit",2021,0,0,0,0
"3636","spain","Audit",2022,0,0,0,0
"3637","spain","Audit",2023,0,0,0,0
"3638","spain","Audit",2024,0,0,0,0
"3639","spain","Audit",2025,0,0,0,0
"3640","spain","Audit",2026,0,0,0,0
"3641","spain","FA",1992,1,1,1,0
"3642","spain","FA",1993,1,1,1,1
"3643","spain","FA",1994,1,1,1,0
"3644","spain","FA",1995,1,1,0,0
"3645","spain","FA",1996,2,0,0,0
"3646","spain","FA",1997,1,1,0,0
"3647","spain","FA",1998,1,1,1,0
"3648","spain","FA",1999,1,1,1,1
"3649","spain","FA",2000,1,1,1,0
"3650","spain","FA",2001,1,1,0,0
"3651","spain","FA",2002,3,0,0,0
"3652","spain","FA",2003,3,2,0,0
"3653","spain","FA",2004,6,3,2,0
"3654","spain","FA",2005,8,6,3,2
"3655","spain","FA",2006,10,8,6,1
"3656","spain","FA",2007,10,10,6,3
"3657","spain","FA",2008,10,8,7,2
"3658","spain","FA",2009,9,7,4,2
"3659","spain","FA",2010,11,5,2,0
"3660","spain","FA",2011,9,6,1,0
"3661","spain","FA",2012,9,5,4,1
"3662","spain","FA",2013,7,7,5,3
"3663","spain","FA",2014,7,7,6,1
"3664","spain","FA",2015,9,6,3,2
"3665","spain","FA",2016,9,5,2,0
"3666","spain","FA",2017,7,5,2,0
"3667","spain","FA",2018,6,4,3,2
"3668","spain","FA",2019,4,4,4,1
"3669","spain","FA",2020,5,4,2,1
"3670","spain","FA",2021,5,3,1,0
"3671","spain","FA",2022,3,2,1,0
"3672","spain","FA",2023,2,1,1,1
"3673","spain","FA",2024,1,1,1,0
"3674","spain","FA",2025,1,1,0,0
"3675","spain","FA",2026,1,0,0,0
"3676","spain","Other",1992,0,0,0,0
"3677","spain","Other",1993,0,0,0,0
"3678","spain","Other",1994,0,0,0,0
"3679","spain","Other",1995,0,0,0,0
"3680","spain","Other",1996,0,0,0,0
"3681","spain","Other",1997,0,0,0,0
"3682","spain","Other",1998,0,0,0,0
"3683","spain","Other",1999,0,0,0,0
"3684","spain","Other",2000,0,0,0,0
"3685","spain","Other",2001,0,0,0,0
"3686","spain","Other",2002,2,0,0,0
"3687","spain","Other",2003,2,2,0,0
"3688","spain","Other",2004,4,2,2,0
"3689","spain","Other",2005,4,4,2,2
"3690","spain","Other",2006,4,4,4,0
"3691","spain","Other",2007,4,4,2,2
"3692","spain","Other",2008,5,2,2,0
"3693","spain","Other",2009,3,3,0,0
"3694","spain","Other",2010,3,1,1,0
"3695","spain","Other",2011,1,1,1,1
"3696","spain","Other",2012,1,1,1,0
"3697","spain","Other",2013,3,1,0,0
"3698","spain","Other",2014,3,2,0,0
"3699","spain","Other",2015,3,2,2,0
"3700","spain","Other",2016,4,3,2,2
"3701","spain","Other",2017,4,4,3,0
"3702","spain","Other",2018,4,4,2,1
"3703","spain","Other",2019,5,2,2,1
"3704","spain","Other",2020,3,3,1,0
"3705","spain","Other",2021,4,2,1,0
"3706","spain","Other",2022,4,2,1,1
"3707","spain","Other",2023,3,3,2,0
"3708","spain","Other",2024,3,3,2,1
"3709","spain","Other",2025,3,2,2,1
"3710","spain","Other",2026,2,2,1,0
"3711","spain","Tax",1992,0,0,0,0
"3712","spain","Tax",1993,0,0,0,0
"3713","spain","Tax",1994,0,0,0,0
"3714","spain","Tax",1995,0,0,0,0
"3715","spain","Tax",1996,0,0,0,0
"3716","spain","Tax",1997,0,0,0,0
"3717","spain","Tax",1998,0,0,0,0
"3718","spain","Tax",1999,0,0,0,0
"3719","spain","Tax",2000,0,0,0,0
"3720","spain","Tax",2001,0,0,0,0
"3721","spain","Tax",2002,0,0,0,0
"3722","spain","Tax",2003,0,0,0,0
"3723","spain","Tax",2004,0,0,0,0
"3724","spain","Tax",2005,1,0,0,0
"3725","spain","Tax",2006,1,1,0,0
"3726","spain","Tax",2007,1,1,1,0
"3727","spain","Tax",2008,1,1,1,1
"3728","spain","Tax",2009,3,1,1,0
"3729","spain","Tax",2010,3,3,0,0
"3730","spain","Tax",2011,3,2,2,0
"3731","spain","Tax",2012,2,2,2,2
"3732","spain","Tax",2013,3,2,2,0
"3733","spain","Tax",2014,4,3,0,0
"3734","spain","Tax",2015,4,2,1,0
"3735","spain","Tax",2016,3,2,2,1
"3736","spain","Tax",2017,3,3,2,1
"3737","spain","Tax",2018,3,3,2,0
"3738","spain","Tax",2019,3,2,1,1
"3739","spain","Tax",2020,3,1,1,0
"3740","spain","Tax",2021,3,2,0,0
"3741","spain","Tax",2022,3,2,1,0
"3742","spain","Tax",2023,2,2,2,1
"3743","spain","Tax",2024,2,2,2,1
"3744","spain","Tax",2025,2,2,1,0
"3745","spain","Tax",2026,2,1,0,0
"3746","spain","FA",1990,1,NA,NA,NA
"3747","spain","FA",1991,1,1,NA,NA
"3748","spain","Other",2027,2,1,NA,NA
"3749","spain","Tax",2027,1,NA,NA,NA
"3750","spain","Other",2028,1,NA,NA,NA
"3751","sweden","Audit",1992,0,0,0,0
"3752","sweden","Audit",1993,0,0,0,0
"3753","sweden","Audit",1994,0,0,0,0
"3754","sweden","Audit",1995,0,0,0,0
"3755","sweden","Audit",1996,0,0,0,0
"3756","sweden","Audit",1997,0,0,0,0
"3757","sweden","Audit",1998,0,0,0,0
